lat_scaled,lon_scaled,area_category
0.9922516536459498,0.010076119377266934,9
0.98790834677613,0.004968777314285688,6
0.9758385303109116,0.0077395644894142634,4
0.9941699176324312,0.007391566592784393,0
0.9887400781365154,0.00509767357400559,6
0.9871206602067972,0.004392222567262571,6
0.9957515047212095,0.018198222237058026,9
0.976481713229036,0.00967495494724524,4
0.9533383152408219,0.004795438504398675,3
0.9914687643242668,0.006146362710046205,6
0.9819734479670346,0.016874793643266273,8
0.9784163425715531,0.009604641741352005,4
0.9876704384659925,0.005471159584605978,6
0.9513828261758355,0.008651232585083157,3
0.9772055993357331,0.01716783078410966,2
0.9931978252542462,0.03871508760595521,9
0.9948836034813957,0.010988291886401491,9
0.9755281063754002,0.0048258928905431375,4
0.9851678579913092,0.007132846494219969,6
0.9943707669602131,0.016267682950340756,9
0.9614893861384268,0.0072686657441209945,7
0.9585553464860976,0.012175897844966421,7
0.981133773302497,0.004061374728459022,4
0.9581705896379158,0.011016830178442127,7
0.9582665150501923,0.012273107460143429,7
0.9807955233765431,0.0071581010207468765,4
0.964925817795161,0.010853081995048974,7
0.9914408210894821,0.005822082402270112,6
0.9719483630515993,0.006756703003281572,5
0.9811190102857972,0.010416662787648079,8
0.9500477062341406,0.00651610793622126,3
0.9956543384729835,0.006650606909266443,0
0.9610775067658532,0.009262100989060329,7
0.9763418798107737,0.007571496630975005,4
0.9844675673083896,0.006917424705880748,6
0.9825024055852078,0.017828747836904135,8
0.9732569076091626,0.00828053946783136,5
0.9949710482196186,0.004783227636143472,0
0.9883450233269833,0.01278053725044348,9
0.9865729337235813,0.01319928167460116,8
0.9868272562415643,0.004784073967461389,6
0.9759523550260281,0.010111357228019813,4
0.9911992977454749,0.006619698889535286,6
0.9755662987197264,0.006320676493611899,4
0.9722605261115116,0.00769924526542809,5
0.9909309059064824,0.013257610829032984,9
0.9919888406835526,0.010278321470420515,9
0.9811991370230229,0.003783304110641872,4
0.9539654259137653,0.005207036506907237,3
0.9679355777515384,0.011760619993887111,5
0.9661459405783206,0.005707624554833757,5
0.9920741261718153,0.005476643811546111,6
0.9922477552715869,0.012723169528388922,9
0.9523665062031301,0.008531967575761357,3
0.9889039466448364,0.005985932145420314,6
0.9711088935646583,0.011865192691529636,5
0.991414538816207,0.005237199755078414,6
0.9680461782472576,0.004191049612991549,5
0.9881339444303836,0.005228431762625441,6
0.9857984469130572,0.004754415132756762,6
0.9811380820320559,0.006389591560167496,4
0.9996331717657454,0.008992879611502858,0
0.9905109757557757,0.005236691956287842,6
0.9864152303135634,0.004332942136429985,6
0.970220669972274,0.012907128103653243,5
0.9742287166468553,0.010238415256117683,5
0.9779501986094732,0.014310616254795683,8
0.9905224070790966,0.0038833743256727615,6
0.9551255586753951,0.011120759664282609,3
0.9607518215251925,0.012412941705815861,7
0.9862679030277914,0.015031487418150746,8
0.9538821824311214,0.005517843220101959,3
0.970384841361811,0.010168779115278248,5
0.9802633317686102,0.017193017604132166,8
0.9974836921669694,0.007336338396301656,0
0.971836560801377,0.005603187270201815,5
0.9810495527836713,0.00661475631463837,4
0.9734601115941426,0.008177838855064401,5
0.9763557439541866,0.014568320755778075,2
0.9900859650169269,0.004754316958322846,6
0.9762622709027249,0.021499185202987547,2
0.9955116423387103,0.009268749767893603,0
0.9951489665082263,0.006463736954268384,0
0.9672866303199439,0.012756582688821183,5
0.9922693477711921,0.005504742011301467,6
0.950469785864446,0.0072035659391458395,3
0.9542728014963902,0.004322315600401083,3
0.9614893861384268,0.0072686657441209945,7
0.9793700275880819,0.004317406878757701,4
0.9507750217378343,0.008527234891031021,3
0.9962290800066111,0.009065088599548687,0
0.9848979028944265,0.007119880698429171,6
0.9842254088908633,0.007164262312741698,6
0.9598324304786243,0.007196964554865737,7
0.964104716588428,0.010616143079283269,7
0.9913600201972916,0.012679938924669898,9
0.9813231229144246,0.012946770262585616,8
0.9912385745999619,0.01572622387040923,9
0.9585558350041876,0.007068085221772158,3
0.9678525296761307,0.009929937646709242,5
0.9950318100997309,0.0063568385381636006,0
0.9838874423054027,0.01505668100882307,8
0.9692931304439543,0.005477293793997973,5
0.9681610777021734,0.01298597232923182,5
0.9910102412444002,0.004213274273400458,6
0.9574996588922438,0.01522285985576044,7
0.971802198438882,0.024333007134674567,2
0.9816126187349332,0.017581483679059318,8
0.9818385778925731,0.012014339967024945,8
0.994338309818271,0.0061831950490027765,0
0.9569548635175722,0.0056665605592884916,3
0.9584125037963962,0.01508186105819398,7
0.9712586341297995,0.011728408623926434,5
0.9923430162992593,0.0061812654135975365,6
0.9924685556781898,0.006555577443564609,6
0.966852337737373,0.01051935662976522,5
0.9807017083624188,0.0037770277175877,4
0.9990844682463496,0.008981403358832019,0
0.9928517492684814,0.005265890386755956,6
0.9921996850914687,0.00515838938275337,6
0.9923077941449256,0.0045878537440628975,6
0.9734264233866123,0.004428174721647693,4
0.9616175439743233,0.017293626085881364,7
0.9901838640422889,0.005160048192136557,6
0.9645032496467656,0.009971746413815374,7
0.9777148696748541,0.00391800620320204,4
0.983730051546964,0.006524097303862497,4
0.9781333928934592,0.004083345489472201,4
0.9885148908374579,0.0071961182235478205,6
0.9780023723415519,0.01708824178697288,2
0.9855594540927588,0.00963118269148211,8
0.9845624668326747,0.006827771136709515,6
0.9976875019143807,0.006394811731736283,0
0.9747549971858915,0.0042918138197034494,4
0.9800234986971961,0.004425155011505311,4
0.9793635791492865,0.009279650515268578,4
0.9790970436790372,0.007239111854498326,4
0.9772588478076112,0.012954014858666874,8
0.9920995388828895,0.003472361984435679,6
0.9725536369658907,0.008122647897160107,5
0.9604735616207685,0.015283287911859844,7
0.9758800152671676,0.005066010626738837,4
0.9685771974117725,0.010895872506483606,5
0.9833942442114645,0.016504950242659078,8
0.9521473569876728,0.010502294590395422,3
0.9678301555475799,0.012953811739150112,5
0.9745459309838256,0.00793951872658738,4
0.9916780454742935,0.010781990164344002,9
0.9842214030425205,0.007199977494357412,6
0.991662803709866,0.006588926282815599,6
0.9924886533124391,0.013256327790754696,9
0.9716184179331866,0.006177219949898394,5
0.9889548502298795,0.01075613982056911,9
0.9767410186315426,0.009297321913186885,4
0.9791576199222765,0.009706573885282843,4
0.9597389281160775,0.015281222863444022,7
0.9896993029481922,0.004086283951807879,6
0.9557374764357198,0.012144177347170881,7
0.9921473648039627,0.01616802235966741,9
0.9886141577134739,0.005685687647073223,6
0.9958571223324042,0.006611032456840249,0
0.9790625836129254,0.015711866705932387,8
0.9765077023914581,0.014749015877479899,2
0.993704281729165,0.006654063326368309,0
0.9832164236264744,0.006392949802837222,4
0.9990753818098637,0.011501845730117921,0
0.9569177361426839,0.006481171379417283,3
0.9748253437909429,0.0037741298791553746,4
0.9901174158116022,0.012936973131249196,9
0.9668464071277527,0.005641610712036282,5
0.9898258779854747,0.005942803101459226,6
0.9867182776259056,0.004923654313738979,6
0.9953480864819668,0.004855910569727229,0
0.9952313306583069,0.00969929543594894,0
0.9780228901013586,0.012984516639364507,8
0.9686663031115041,0.005156561307106067,5
0.9889955926386382,0.004661829871900558,6
0.989777905508975,0.004457288518984193,6
0.9875039515007065,0.0034284543156619662,6
0.977854527226603,0.004111981955945865,4
0.9814467277617172,0.003951070675131341,4
0.991083518957995,0.0056427278693753635,6
0.9921224992331488,0.012526617543114682,9
0.9582269646255743,0.015592334255913443,7
0.9667513121962306,0.01325832174733943,5
0.9901911527322009,0.01191226225410702,9
0.9833335702646075,0.006702300826165519,4
0.9859479236784288,0.016299934944204786,8
0.9781363240020036,0.016948837477609224,2
0.9966882870118039,0.008239644738549323,0
0.954268893351665,0.004427734629362412,3
0.9943452076937107,0.016272219286205036,9
0.9993207155949784,0.005417773005071069,0
0.9723295146362712,0.0114315460655261,5
0.9604723110144566,0.011022859442750388,7
0.9907733099704452,0.0038816139565316377,6
0.9814870695856412,0.011695350922648728,8
0.9827869185211919,0.012895651850982404,8
0.9912403332650874,0.006931351934048813,6
0.9896646670155671,0.01177798671253072,9
0.9738922742378375,0.00593346298903441,4
0.9785391560195378,0.006289426556028488,4
0.9603956918371215,0.009733825753719394,7
0.9961331350536109,0.017791306139399055,9
0.9842127562723157,0.006865683394427613,6
0.9853447015401176,0.013798078008659509,8
0.9688798441392801,0.013053658522713896,5
0.9765083863167843,0.008046647344809976,4
0.9829576653642289,0.007360380976381364,4
0.9761235903871559,0.007808191803321485,4
0.9845074499253088,0.013654577455717742,8
0.9735813813249599,0.001042714036936232,4
0.9907074577318276,0.0037377037792314383,6
0.9667103743802357,0.00743464824219231,5
0.9720248649845913,0.006662743300365648,5
0.9946552701258349,0.010950071564083785,9
0.9952019218692505,0.005669438085769585,0
0.9736997981101294,0.003980499307718155,4
0.9958842839382434,0.010988122620137375,0
0.9871372698218779,0.010591396351546933,6
0.9768059036043408,0.010659546334591319,4
0.9786806308585843,0.012712370340772772,8
0.9766930461550429,0.009365908603191642,4
0.9982579933406197,0.006702774771703446,0
0.9889258322552963,0.004761019902361774,6
0.9898456825088693,0.005812549326305039,6
0.9860374201926319,0.00508773764433279,6
0.9810026355062473,0.003919116589891303,4
0.9812873633901904,0.011185994882268346,8
0.9845961941216523,0.012303490754456803,8
0.9860168047292075,0.012991591969182537,8
0.9689149685899969,0.005000890509813338,5
0.9662591790717294,0.005538899943292819,5
0.9899256333795816,0.005027468698520998,6
0.9974979862063011,0.007057780291645166,0
0.9793565444887808,0.004393813670140467,4
0.9575833908929776,0.00752943734979894,3
0.9572286290555616,0.0075022193346150345,3
0.9967387997823756,0.01448225224607036,9
0.9955420281639475,0.017961046348522025,9
0.9910740417070367,0.006709308449477369,6
0.9901089253671862,0.007262572158631464,6
0.976497052697082,0.02108635155675387,2
0.9996577930775135,0.008971755181807595,0
0.9974497010782231,0.01115771387494835,0
0.9847078693571709,0.006891499884949859,6
0.9745624917470983,0.020941567965533814,2
0.9760162531922831,0.0037873123357634597,4
0.9920467691587391,0.004687104710378698,6
0.9725138715933137,0.011939872967023923,5
0.977173034719812,0.004934392565500545,4
0.992705496722508,0.005472276741945059,6
0.99293168059847,0.005066917893912226,6
0.991079317702416,0.0035070277152184914,6
0.9805943516268223,0.009037464345331259,4
0.9803918120264457,0.0120368286828052,8
0.9838596065445988,0.007137585949600123,4
0.9909674470596612,0.00354308142936155,6
0.9633195996242523,0.006149335025635416,7
0.9704229164617941,0.012959092846574372,5
0.9657607929156673,0.005411916392350946,5
0.9720811324982708,0.011090125855899302,5
0.959890857242264,0.010844077029826593,7
0.9540262952678575,0.009942734176236812,3
0.9548966390981257,0.010652806151975724,3
0.9755181210656283,0.003746806918887735,4
0.9775883434893804,0.006688112927951906,4
0.9884749300576439,0.0035038793627153453,6
0.99498189332123,0.009366924200772786,0
0.9882967186581824,0.0036460630241270664,6
0.9780023723415519,0.01708824178697288,2
0.9986611184690077,0.008152912705088333,0
0.9904354508589646,0.0037038505265147847,6
0.9587939387215614,0.015183183843576309,7
0.991702402986292,0.0057811301224584,6
0.9756336458237009,0.011576627565370146,5
0.9780002912544856,0.01718996065541134,2
0.9831831066926937,0.006481882297724617,4
0.9628612426405359,0.010855925668277422,7
0.9960658172607215,0.005572424819457744,0
0.9909610963244835,0.007169340300649196,6
0.9972497213126421,0.005025322402298471,0
0.9917619728822635,0.004176678907213294,6
0.9493394527063441,0.009907357527147553,3
0.981387822250348,0.0064864863400941886,4
0.9589817250755996,0.010727926519754405,7
0.9534037278131575,0.00786377207363298,3
0.9828492534295559,0.012891758726920166,8
0.9959781771152634,0.009444380442989342,0
0.969857310216462,0.0081142184372327,5
0.9958982555556353,0.018225034013209296,9
0.9875393202104674,0.0032358631609552546,6
0.9934806772287215,0.006658934809434136,0
0.970415002468727,0.011810215009116831,5
0.9720085484803644,0.011361388584595566,5
0.9993260892939744,0.005642660162870072,0
0.968288854493959,0.007406631290243659,5
0.9974866232755137,0.006313360805699553,0
0.9550420220818974,0.010380389027361936,3
0.9947000183829355,0.01167070575467033,9
0.9873740545404073,0.004029559441555364,6
0.9542275647211969,0.010034679610615882,3
0.9901831703466004,0.0046282305185787465,6
0.9887096141483824,0.01214702102039844,9
0.9616625462608313,0.013625531364886534,7
0.9815793018011516,0.010214237263026504,8
0.9924544961275417,0.006890829590545877,6
0.9881149899284671,0.012706784554074702,9
0.9815672060932283,0.01738909564386848,8
0.9782013946116748,0.013416348731023042,8
0.9946160909749655,0.01132868634247064,9
0.9513258649664675,0.005811181654895137,3
0.9762363794439213,0.009458801928647453,4
0.9726414432075008,0.007474598465723403,5
0.9725225867560501,0.011908880314161152,5
0.976883421654962,0.017231650936132326,2
0.9512123333622058,0.005268310894325445,3
0.9840847156807624,0.016425902897564626,8
0.9691192570851368,0.01129733823045509,5
0.9564442644092446,0.011197403428433894,7
0.9861760616267525,0.012847817204893808,8
0.9723311658274167,0.006622474856258442,5
0.9872552957925742,0.014984939195665348,8
0.9600365333368903,0.010959618181349384,7
0.9717489890484505,0.011545425022340794,5
0.9793163687610078,0.003685200769592889,4
0.965882433920235,0.010287766527928177,5
0.9581321921159929,0.006355711224848903,3
0.9901628479940308,0.003339125737717552,6
0.9569293628732409,0.00662159467168788,3
0.9937003149622696,0.0060099002483440245,0
0.9892256846593255,0.005639613370125751,6
0.9984022234216972,0.0050758449966537,0
0.9950482340779385,0.0100424320054886,0
0.978039988234531,0.007639189595107787,4
0.9882669190546527,0.012517443311628185,9
0.982559562201812,0.012061270731266838,8
0.9958946405217648,0.009159539174628861,0
0.9636654411213335,0.010614856655680072,7
0.9966883847154224,0.00925730736847541,0
0.969538112496044,0.011121775261864641,5
0.9855741194058392,0.006857578925727914,6
0.988733649238442,0.0050002946925644665,6
0.9801297709226318,0.017290955064241942,8
0.9573333673341922,0.007408344264830724,3
0.9824282485390499,0.016439004106366006,8
0.9762990074631408,0.014782970689955377,2
0.9980818337171375,0.005747469833282004,0
0.9595688261169202,0.01609837267752745,7
0.9862632132541216,0.003446159566832918,6
0.9519775480993693,0.006863916254635782,3
0.997812269434728,0.006282385079463104,0
0.9966946377469825,0.011125397559904826,0
0.9662478454520271,0.010610354173068437,5
0.9760394089497786,0.003985848121646818,4
0.9762588708168134,0.004899259659831401,4
0.9986542987564628,0.005508929658662787,0
0.9807227341810401,0.006662083161937282,4
0.9908616340412304,0.006148156932439974,6
0.9915931410301408,0.007002308351743203,6
0.9802619736883185,0.011701021342478413,8
0.9595873898043643,0.013860977352208259,7
0.9795285028566831,0.00483475228677932,4
0.9937166314664965,0.010147783327943749,9
0.9836128072052124,0.010407810162062603,8
0.9733494329355286,0.004522591443475221,4
0.9941125265271435,0.00505950741689265,0
0.9789762820070336,0.0037089623676749284,4
0.9996684427718887,0.007532680491410204,0
0.9942486276671931,0.005055475494494033,0
0.9722991190406725,0.013458902269688267,5
0.974946887091892,0.004692602478620245,4
0.9791295008209793,0.007714445375897938,4
0.9888842593657841,0.01420567117137228,9
0.9942743237187606,0.006278932047686148,0
0.9763360859862185,0.015467943864130085,2
0.9910507882459227,0.016573841611937645,9
0.9784612862358908,0.004715690396973393,4
0.9809166758630199,0.01713939405182785,8
0.9758926581153538,0.01077359455767013,4
0.9585811402412818,0.01139331220190698,7
0.9904034040722185,0.006862934510307284,6
0.9770395520367274,0.021753531461300213,2
0.9757780517712908,0.004735934642098094,4
0.9794210288767444,0.004319573486931461,4
0.968299035210967,0.011505434174906348,5
0.991484983124876,0.006896381523991302,6
0.9735026322087506,0.004016214489334757,4
0.9897754629185216,0.004120072883345038,6
0.9546159366032492,0.005536936454634933,3
0.9951794500370812,0.010510080838520786,0
0.9701975142147776,0.025607074300679322,2
0.9716420622087729,0.007463829746034101,5
0.9542428846485191,0.005035241405344948,3
0.977386253325649,0.017140680475431047,2
0.9860891054066205,0.015926736686251886,8
0.9947815032004539,0.010893705898309847,9
0.9600621316848392,0.011833032101448815,7
0.9954919062078491,0.006767637603908305,0
0.9690418758195816,0.011249638997376188,5
0.9869408855494446,0.006754671808118395,6
0.9931813133427823,0.013597483945010147,9
0.9860175570470671,0.004785976520263802,6
0.9615906266275291,0.01579796568356695,7
0.9882560739530413,0.005334697122903798,6
0.9591821151963766,0.015185655131024767,7
0.9899209436059118,0.004256301757603609,6
0.9868498453180741,0.0038825957008610246,6
0.9970056283634778,0.005712194743950683,0
0.964765876972288,0.006073273537429813,5
0.9981148575400645,0.012242859578840637,0
0.974039699227228,0.01044800751433872,5
0.9630670748528423,0.011506375295331495,7
0.9893558258786697,0.007331598940921502,6
0.9754195088038533,0.005267887728666487,4
0.9772459704707424,0.0042861095466202315,4
0.9802902002635947,0.003888858552612895,4
0.9770770213742792,0.021666318711651478,2
0.9740620831261411,0.005236454983519323,4
0.9819825344035205,0.006659919939088432,4
0.9634699361814625,0.010987885647368856,7
0.9760208452623345,0.01515748922476412,2
0.9994670756149309,0.009977196787501974,0
0.9600217410091054,0.006516148560124613,7
0.9920476582616646,0.0049320465350870535,6
0.9849312198282072,0.006927966608776259,6
0.9595032669891572,0.014011014968249746,7
0.9858061557285267,0.015706216598053935,8
0.9610132764072978,0.01600778137325687,7
0.9832311573320882,0.0124322346745398,8
0.9911329569887672,0.003506960008712312,6
0.9762468141903367,0.01475021766795237,2
0.9743812124540265,0.021315842756922443,2
0.9833311276741541,0.015241885383787235,8
0.9772380369369515,0.004330203408284383,4
0.9772754574226936,0.021677981157211867,2
0.9768455321918528,0.01610477094229079,2
0.9979585317510629,0.006326394307995642,0
0.9837657231379411,0.00654691778151939,4
0.9879803543426893,0.003979619123147593,6
0.9668630851353668,0.01247712408764201,5
0.9430602365766103,0.016576177486374633,3
0.9951169197214802,0.013463472458805192,9
0.9959534580998768,0.011636175436898988,9
0.9762105856887362,0.025120840031904734,2
