lat,lon
47.6914542,-122.3430638
47.3527815,-122.2109986
47.6159515,-122.313876
47.5825886,-122.3129049
47.687792,-122.37971
47.649941,-121.909244
47.562256,-122.115927
47.19519,-122.000939
47.519267,-122.2740578
47.63262,-122.394949
47.561181,-122.152128
47.299567,-122.342115
47.579721,-122.404882
47.322088,-121.90298
47.48724,-122.143961
47.327238,-122.267211
47.738325,-122.07392
47.347317,-122.109676
47.494013,-121.788947
47.672566,-122.319837
47.550028,-122.388195
47.520399,-122.206099
47.489986,-122.337188
47.685392,-122.290909
47.531581,-121.764286
47.716731,-122.108559
47.622327,-122.032085
47.614065,-122.135882
47.76201,-122.334716
47.640633,-122.34404
47.524961,-122.378191
47.693761,-122.129887
47.689151,-122.319046
47.775101,-122.138763
47.585055,-121.992227
47.674446,-122.353086
47.675973,-122.149994
47.645472,-122.352052
47.445138,-122.197009
47.5478823,-121.9980325
47.572823,-122.124886
47.3449969,-122.2962973
47.71459,-122.231001
47.4469273,-122.3598962
47.677267,-122.403068
47.66104,-122.1463535
47.5823373,-122.1956067
47.292698,-122.106144
47.363494,-122.051874
47.582411,-122.384213
47.6236303,-122.2101615
47.26391,-122.187574
47.319937,-122.278138
47.665311,-122.151288
47.5863127,-122.2458814
47.678584,-122.367974
47.746718,-122.320703
47.444691,-122.136906
47.261057,-122.138663
47.522522,-122.039938
47.5444635,-122.3913776
47.677979,-122.075014
47.5094839,-122.2440552
47.64052,-122.317282
47.6737092,-122.2963124
47.497181,-122.347966
47.6814315,-122.0245613
47.516893,-122.193136
47.684011,-122.280684
47.4851457,-122.2510023
47.685317,-122.37305
47.694957,-122.209829
47.6910577,-122.3089036
47.674,-122.318935
47.450087,-122.125887
47.39618,-122.189094
47.567902,-122.177884
47.5530715,-122.1809411
47.6717658,-122.3589585
47.491433,-122.227905
47.693355,-122.342073
47.549366,-122.37207
47.668119,-122.355093
47.6972119,-122.3410757
47.6093276,-122.3100148
47.448678,-121.772014
47.6618894,-122.3509081
47.5683841,-122.0576179
47.611487,-121.951993
47.684608,-122.317173
47.384952,-122.030951
47.57832,-122.001099
47.266013,-122.215004
47.4762698,-122.1769463
47.5414737,-121.8840607
47.5854012,-122.0799095
47.435454,-122.271817
47.201579,-122.005958
47.73142,-122.138552
47.383785,-122.026025
47.7722506,-122.335142
47.553502,-122.36195
47.769496,-121.897868
47.748905,-122.122553
47.7345381,-122.3080303
47.4324007,-122.1849511
47.262864,-122.274643
47.73891,-122.25284
47.689989,-122.292072
47.5457906,-122.2685513
47.672857,-122.363277
47.7144748,-122.3109439
47.714519,-122.361291
47.7071273,-122.3011013
47.762912,-122.268033
47.7683105,-122.3588257
47.5946134,-122.2877588
47.574404,-122.306905
47.5608571,-122.0817473
47.404236,-122.194014
47.723122,-122.169877
47.742639,-122.17189
47.488882,-122.258916
47.633084,-122.283003
47.592137,-121.976965
47.691416,-122.286856
47.683643,-122.186969
47.587768,-122.20209
47.7352733,-122.3308824
47.452198,-122.123022
47.686155,-122.39477
47.58098,-122.245953
47.263606,-122.2429
47.623781,-122.310946
47.366958,-122.151789
47.378254,-122.227665
47.554961,-122.311032
47.732466,-122.245135
47.5012526,-122.1500196
47.6735274,-122.4049223
47.7537621,-122.3120483
47.641369,-122.410903
47.677429,-122.283874
47.584849,-122.384113
47.684521,-122.312925
47.769184,-122.128221
47.318111,-122.343393
47.363657,-122.192121
47.633196,-122.280954
47.635344,-121.9844696
47.594241,-122.134922
47.506514,-122.275217
47.722572,-122.226894
47.4206834,-122.3338752
47.723339,-121.959131
47.562276,-122.221189
47.690809,-122.16188
47.595886,-122.298027
47.72952,-122.185484
47.529246,-122.362176
47.701747,-122.126931
47.734804,-122.307352
47.569545,-122.375824
47.574207,-122.181883
47.701752,-122.022947
47.636236,-122.3711761
47.5998361,-122.3002321
47.500317,-122.156012
47.422946,-122.170905
47.4728166,-122.3519323
47.648059,-122.405001
47.529686,-122.266669
47.7235783,-122.3724494
47.540291,-122.066259
47.649566,-122.391181
47.741201,-122.342841
47.636247,-121.984547
47.731348,-122.236884
47.717504,-122.364013
47.455891,-122.170875
47.50949,-122.330741
47.5954995,-122.0260514
47.575508,-122.012938
47.377566,-122.115918
47.5382179,-121.8711339
47.575986,-122.216551
47.354624,-122.015017
47.5116877,-122.3786028
47.657549,-122.348028
47.689146,-122.306036
47.566348,-122.379163
47.656769,-122.357907
47.2586424,-122.1139384
47.481989,-122.332129
47.4333422,-122.4483197
47.6776261,-122.3930588
47.6789708,-122.1527949
47.663682,-122.199429
47.69502,-122.179756
47.366837,-122.306696
47.6864944,-122.3631202
47.7175354,-122.2842956
47.559147,-122.2840345
47.5443338,-121.8703974
47.502753,-122.170099
47.534856,-122.071768
47.553214,-122.282064
47.755648,-122.229069
47.662145,-122.132
47.4947634,-122.2994811
47.693004,-122.005592
47.765088,-122.049152
47.303372,-122.283127
47.5832937,-122.2419743
47.736968,-122.242977
47.581691,-122.000157
47.605378,-122.290934
47.685164,-122.31073
47.7508323,-122.3492791
47.68962,-122.36209
47.271779,-122.290702
47.678363,-122.277269
47.670904,-122.261801
47.697268,-122.194193
47.5500429,-122.3120862
47.624449,-122.326965
47.342669,-122.281052
47.478709,-122.129074
47.568648,-122.385053
47.567758,-122.281077
47.6347635,-122.1954968
47.654687,-122.355994
47.7140246,-122.0320538
47.527972,-122.358727
47.7453139,-122.194001
47.43757,-122.175891
47.329289,-122.169868
47.316125,-122.193842
47.621773,-122.029781
47.569105,-122.006875
47.742727,-122.073998
47.602893,-122.146589
47.266669,-122.254048
47.691142,-122.346883
47.6119048,-122.0109191
47.473681,-122.150082
47.390873,-122.237964
47.357729,-122.194957
47.290181,-122.342321
47.339906,-122.326971
47.5496294,-122.3979559
47.302599,-122.223788
47.541899,-122.38277
47.573578,-122.068491
47.593255,-122.292102
47.7137469,-122.306885
47.675565,-122.275093
47.721959,-122.257908
47.649584,-122.403222
47.571249,-122.393808
47.36568,-122.1518
47.518823,-122.37586
47.584012,-122.197702
47.6364758,-122.3615467
47.6441824,-121.9601657
47.73038,-122.2913779
47.632823,-122.064054
47.5159821,-122.2020423
47.605582,-122.172896
47.556795,-122.381917
47.36698,-122.106996
47.6565219,-122.3481905
47.513078,-122.35703
47.299467,-122.387192
47.5353077,-122.3521246
47.586066,-122.292237
47.739033,-122.243023
47.578517,-122.293341
47.691295,-122.380788
47.679738,-122.401813
47.354123,-122.054949
47.7758225,-122.3009709
47.383936,-122.038016
47.4212176,-122.1970072
47.687507,-122.287087
47.322371,-122.142846
47.630969,-122.303181
47.72568,-122.296029
47.4054985,-122.2898425
47.6660129,-122.2888129
47.653442,-122.3530797
47.7732648,-122.167736
47.7043316,-122.1868924
47.5324449,-121.8560958
47.507191,-122.238988
47.318064,-122.319089
47.308107,-122.392028
47.568839,-121.96208
47.309031,-122.330003
47.448206,-122.125077
47.5965151,-122.1388112
47.690223,-122.38679
47.668453,-122.334949
47.5393777,-121.8611455
47.5734843,-122.4059554
47.4284232,-122.2050303
47.7054325,-122.1180142
47.301231,-122.384784
47.5590942,-122.0340255
47.5854151,-122.3128856
47.664785,-122.342992
47.768894,-122.265932
47.292169,-122.370948
47.337607,-122.324024
47.4426768,-122.2735648
47.63322,-121.96981
47.6772922,-122.3240358
47.699922,-122.305136
47.722332,-122.331953
47.365814,-122.147958
47.575897,-121.994927
47.313321,-122.078353
47.6198511,-122.0249841
47.407519,-122.195982
47.449908,-122.1761
47.227343,-122.088472
47.650268,-122.367942
47.4762322,-122.2930094
47.678234,-122.396929
47.631834,-122.287765
47.638778,-121.958591
47.673162,-122.28992
47.672405,-122.31694
47.705557,-122.339697
47.308678,-122.371687
47.677983,-122.360881
47.661484,-122.060091
47.70485,-122.349046
47.469258,-122.16213
47.6154357,-122.1680238
47.7156808,-122.2842619
47.526096,-122.144275
47.533057,-122.364942
47.68593,-122.370071
47.465255,-122.176159
47.529336,-122.323141
47.774296,-122.234933
47.480023,-122.158062
47.5356855,-122.3918332
47.718242,-122.20115
47.676579,-122.367949
47.5659154,-122.375932
47.6411782,-122.3291142
47.555391,-122.230718
47.711226,-122.357217
47.305698,-122.394234
47.737875,-121.9659169
47.639821,-122.237061
47.534624,-122.185228
47.741783,-122.244024
47.527429,-122.379958
47.344529,-122.326893
47.585038,-122.29382
47.6887528,-122.307084
47.607633,-122.192228
47.40876,-122.055197
47.596495,-122.038005
47.560653,-122.114951
47.688053,-122.167889
47.475309,-122.171891
47.643696,-122.355951
47.471046,-122.291136
47.5209745,-121.8768918
47.472699,-122.270139
47.523979,-122.387121
47.381948,-122.312059
47.51592,-121.881806
47.4994522,-122.2988918
47.684193,-122.387232
47.637381,-122.369389
47.610181,-122.306857
47.561245,-122.105961
47.378118,-122.126851
47.4570334,-122.3584649
47.280399,-122.251297
47.686012,-122.345986
47.634375,-122.215136
47.5299117,-122.3438806
47.559965,-122.159857
47.462426,-122.132086
47.621972,-122.300261
47.5273881,-122.3452394
47.324224,-122.377467
47.355584,-122.280127
47.708096,-122.276792
47.7037041,-122.2997455
47.558258,-122.379703
47.7181967,-122.0341351
47.6534469,-122.4149744
47.688959,-122.34696
47.484317,-121.716325
47.636016,-122.045089
47.560469,-122.124019
47.656729,-122.280951
47.77097,-122.211951
47.5633375,-122.2979505
47.775973,-122.238966
47.706108,-122.368259
47.534639,-122.216531
47.741579,-122.096323
47.72405,-122.167849
47.552246,-122.371885
47.636275,-122.025079
47.575611,-122.413737
47.380514,-122.318208
47.5872667,-122.2023481
47.741261,-122.108631
47.7228133,-122.3101073
47.526112,-122.37432
47.382867,-122.206866
47.564612,-122.181136
47.678235,-122.285764
47.531011,-122.224362
47.639604,-122.233687
47.575418,-122.30505
47.37302,-122.463401
47.568281,-122.283221
47.571818,-121.991233
47.5254685,-122.327023
47.6788189,-122.3790289
47.481163,-122.033181
47.637991,-121.952561
47.590017,-122.021628
47.515838,-122.281057
47.712711,-122.2161
47.48409,-121.770761
47.682606,-122.394062
47.514989,-121.869887
47.591586,-122.055143
47.628922,-122.030915
47.7039946,-122.1427773
47.4872629,-122.177665
47.774192,-122.166138
47.607243,-122.303878
47.71473,-122.212907
47.39452,-122.312846
47.585876,-122.290986
47.634751,-122.060109
47.5842283,-122.1110242
47.524283,-122.389863
47.726415,-122.310113
47.558581,-122.310937
47.7648526,-122.1639992
47.546179,-122.368955
47.558965,-122.29832
47.562482,-122.315711
47.60896,-122.307049
47.532007,-122.386052
47.524196,-121.926024
47.355212,-122.000989
47.571638,-122.022146
47.537279,-122.22437
47.366091,-122.021003
47.640741,-122.403194
47.674142,-122.39593
47.628191,-122.29286
47.677684,-122.3051977
47.563831,-122.379696
47.403478,-122.461443
47.602686,-122.02318
47.320206,-122.184883
47.366526,-122.277104
47.531681,-121.865645
47.621575,-122.161098
47.7145057,-122.3688925
47.629228,-122.050795
47.587246,-122.205722
47.5551431,-122.0009308
47.6876451,-122.3948556
47.57069,-122.017985
47.631191,-122.306851
47.7183823,-122.3550981
47.728022,-122.106976
47.693755,-122.21275
47.699357,-122.353668
47.565471,-122.269866
47.690998,-122.103949
47.420226,-122.203826
47.6455776,-122.1713733
47.634945,-122.28363
47.555636,-122.279869
47.7543006,-122.3062326
47.6201376,-122.1380657
47.653435,-122.410292
47.72433,-122.222068
47.373709,-122.131795
47.588738,-122.064732
47.685938,-122.338736
47.521991,-122.047327
47.768551,-122.27808
47.564686,-122.092224
47.335212,-122.189133
47.535649,-121.881083
47.557963,-122.213529
47.46684,-122.002978
47.333915,-122.305607
47.602308,-122.13206
47.339074,-122.13091
47.158943,-121.95733
47.508589,-122.252042
47.469775,-122.2640372
47.260988,-122.209312
47.6961999,-122.3421237
47.500845,-122.142916
47.623587,-122.299109
47.6828696,-122.2980287
47.578948,-122.293825
47.537784,-122.16998
47.5860347,-122.398269
47.711361,-122.029912
47.6958653,-122.1243563
47.534489,-122.0690699
47.365841,-122.020959
47.592937,-122.295062
47.6112631,-122.2972548
47.387531,-122.161149
47.6135374,-122.2990871
47.637438,-122.278792
47.640177,-122.369751
47.690051,-122.304115
47.5489941,-122.1698165
47.674256,-122.285179
47.303316,-122.122926
47.33895,-122.093011
47.48495,-121.798876
47.360735,-122.29097
47.764097,-122.306097
47.494784,-122.185046
47.678882,-122.115977
47.643039,-122.359021
47.432794,-122.327939
47.284647,-122.294317
47.58913,-122.202081
47.721045,-122.330995
47.5586625,-122.3933172
47.606338,-122.292015
47.775689,-122.132898
47.5195246,-122.1509196
47.485459,-122.034148
47.775701,-122.390866
47.356509,-122.015974
47.659647,-122.28007
47.588591,-122.244776
47.557267,-122.281947
47.481182,-122.121247
47.379749,-122.152598
47.609912,-122.292954
47.453128,-122.206757
47.640913,-122.314919
47.500795,-122.366059
47.361935,-122.284772
47.553554,-122.375175
47.714272,-122.320058
47.767403,-122.08565
47.728901,-122.172073
47.369666,-122.309158
47.466663,-121.76484
47.690164,-122.338842
47.760159,-122.166983
47.6944145,-122.3037731
47.509004,-122.144125
47.508722,-122.144446
47.455809,-122.504938
47.6598495,-122.3631981
47.534525,-122.178886
47.5336652,-121.8690457
47.750803,-122.170147
47.698731,-122.227717
47.583543,-122.073522
47.692519,-122.345987
47.583947,-122.052162
47.701459,-122.129973
47.512327,-122.151087
47.737425,-122.198125
47.582281,-122.051205
47.466122,-121.991767
47.363956,-122.162219
47.496977,-121.780284
47.661573,-122.175179
47.6260352,-122.10385
47.7234256,-122.3724218
47.609183,-122.293999
47.287769,-122.358091
47.490552,-122.204127
47.770885,-122.293972
47.679818,-122.352049
47.6714102,-122.3828843
47.5629113,-122.0385201
47.322133,-122.362366
47.56511,-122.219851
47.5034913,-122.3601793
47.420562,-122.32378
47.4881038,-122.2807882
47.608456,-122.136172
47.6647446,-122.2770194
47.323652,-122.323032
47.264923,-122.252027
47.734959,-121.965617
47.307135,-122.328213
47.4946656,-122.3689636
47.7076468,-122.0192713
47.427287,-122.147138
47.355536,-122.061058
47.5156055,-121.8840872
47.761045,-122.232284
47.483214,-121.774716
47.2596753,-122.284395
47.55535,-122.362028
47.512351,-122.373214
47.675052,-121.8546
47.542985,-122.280071
47.4919919,-122.3169892
47.45255,-122.162087
47.620846,-122.222144
47.487144,-122.065263
47.420281,-122.157409
47.542757,-122.288251
47.384482,-122.15369
47.481744,-122.223246
47.582647,-122.245833
47.318609,-122.391034
47.569678,-122.156096
47.69457,-122.362302
47.405244,-122.027798
47.649998,-122.217021
47.6569775,-122.3939509
47.570284,-121.995978
47.743611,-121.982176
47.281635,-122.269558
47.4919332,-122.3110685
47.700335,-122.37109
47.446427,-122.353995
47.703586,-122.127351
47.734437,-121.982997
47.628451,-122.361123
47.686339,-122.198322
47.450705,-122.139374
47.576876,-122.371944
47.380183,-122.207056
47.765795,-122.243702
47.314585,-122.350776
47.3062797,-122.3750323
47.760749,-122.354264
47.682872,-122.395079
47.675583,-122.300009
47.70409,-122.287731
47.7401586,-122.3227269
47.614075,-122.116096
47.657252,-122.332971
47.566631,-122.154892
47.767846,-122.253905
47.473881,-122.113934
47.630805,-122.093202
47.7405948,-122.3017611
47.597639,-121.982716
47.460616,-122.1651047
47.561501,-122.130961
47.5109804,-122.1831141
47.575401,-122.233215
47.693438,-122.172683
47.529477,-122.179984
47.688959,-122.34696
47.636519,-122.098906
47.57469,-122.2928366
47.693986,-122.331929
47.372245,-122.308028
47.698285,-122.12702
47.641829,-122.373969
47.547891,-122.384024
47.644319,-122.385024
47.454367,-122.204263
47.691424,-122.102848
47.446035,-121.77612
47.689008,-122.3960804
47.775105,-122.088143
47.65989,-122.14589
47.449956,-122.126445
47.508017,-122.112724
47.729459,-122.329269
47.291684,-122.372991
47.558507,-122.316845
47.7693906,-122.3501086
47.372101,-122.158752
47.6950816,-122.3012037
47.4734211,-122.2808096
47.5414737,-121.8840607
47.35858,-122.067106
47.761226,-122.381034
47.562255,-122.318966
47.617727,-122.308013
47.7144459,-122.2927954
47.6813665,-122.1960268
47.509439,-122.182067
47.337448,-122.194112
47.6743983,-122.1422963
47.473692,-122.006219
47.7646317,-122.2674233
47.3096137,-122.2096599
47.5436633,-121.8597501
47.516905,-121.883546
47.6981058,-122.3762106
47.53937,-121.8608958
47.6539716,-122.3509813
47.539731,-122.027059
47.6624495,-122.3519551
47.702852,-122.231168
47.3980284,-122.2989853
47.7767,-122.238943
47.543313,-122.184843
47.676322,-122.370103
47.4946049,-122.2581255
47.553244,-122.390704
47.459792,-121.999806
47.4116541,-122.3329452
47.587239,-122.290029
47.5528019,-122.2680579
47.547274,-122.396644
47.535027,-122.347935
47.542411,-122.168089
47.626659,-122.311674
47.55318,-121.945728
47.633596,-122.063154
47.3607623,-122.0359392
47.7354324,-122.094929
47.54845,-122.301986
47.60778,-122.169041
47.486132,-122.030327
47.583727,-122.398991
47.540371,-121.868045
47.3515516,-122.292028
47.298725,-122.365965
47.743226,-121.924694
47.6443721,-122.3571768
47.40223,-122.170961
47.196924,-122.01071
47.532091,-122.029107
47.751334,-122.333769
47.560588,-122.222041
47.706636,-121.9807
47.621756,-122.152184
47.264627,-122.291811
47.486106,-121.804044
47.757955,-122.070775
47.684348,-122.331975
47.4703001,-122.0760724
47.637243,-122.103927
47.575861,-122.288009
47.684272,-122.317167
47.684669,-122.380762
47.633742,-122.031857
47.623184,-122.206546
47.365731,-122.17321
47.6594864,-122.1859317
47.65989,-122.14589
47.544064,-122.211636
47.5483488,-122.2778628
47.275683,-122.270232
47.5094237,-122.3100273
47.468276,-122.007701
47.735862,-121.984035
47.688336,-122.314047
47.7078824,-122.2878047
47.258672,-122.220905
47.6512436,-122.4000256
47.449713,-122.176106
47.561358,-122.125896
47.294544,-122.369979
47.4828644,-122.3407865
47.5131244,-122.3890207
47.436303,-122.285905
47.72484,-122.287067
47.3445422,-122.0409685
47.338388,-122.164293
47.5181327,-122.3642791
47.390161,-122.1740164
47.767498,-122.267145
47.3771802,-122.029116
47.659263,-122.393871
47.639772,-122.306063
47.7246542,-122.1677114
47.3496957,-122.0258738
47.5455724,-122.1263343
47.466487,-122.071982
47.260331,-122.193602
47.5072236,-122.148102
47.601911,-122.297031
47.6375763,-122.3262134
47.5323007,-122.2810431
47.529794,-122.268203
47.6923353,-122.3710561
47.5223817,-122.375058
47.310176,-122.380812
47.552889,-122.281002
47.534456,-122.380955
47.566747,-121.901834
47.6952171,-122.32259
47.6780382,-122.2938051
47.739923,-122.098953
47.4319831,-122.3479931
47.7393796,-122.2880589
47.3971696,-122.3208076
37.542171,-92.963378
47.282351,-122.301158
47.667752,-122.149957
47.558573,-122.121002
47.671842,-122.395932
47.5443289,-121.9940516
47.6305776,-122.0875605
47.627352,-122.039789
47.346838,-122.087093
47.672267,-122.169099
47.728294,-122.170036
47.587456,-122.38724
47.295584,-122.284957
47.686986,-122.320067
47.59775,-122.172994
47.678953,-122.404013
47.449194,-122.083818
47.530432,-122.047041
47.523189,-122.375055
47.455038,-122.350364
47.749804,-122.110391
47.710321,-122.027136
47.5220792,-121.8743712
47.7505509,-122.3717971
47.736131,-122.314042
47.669614,-122.370993
47.3025269,-122.3903328
47.673338,-122.298198
47.5340958,-122.1787688
47.511163,-122.35701
47.5950036,-122.3079199
47.420887,-122.445362
47.7608798,-122.3781588
47.5477891,-122.0000506
47.701611,-122.198571
47.7420729,-122.2631055
47.634109,-122.28364
47.645768,-122.057911
47.696049,-121.921054
47.257508,-122.312365
47.675641,-122.306205
47.697065,-122.282029
47.6888074,-122.0370182
47.491494,-122.2531
47.592435,-121.9755209
47.5285319,-122.0309449
47.612046,-122.295247
47.5932708,-122.0570182
47.580042,-122.038907
47.691091,-122.391994
47.520828,-122.052282
47.448702,-122.205061
47.5695533,-121.9895936
47.4540068,-122.1900057
47.760298,-122.074512
47.536476,-121.876258
47.665265,-122.337988
47.651826,-122.123101
47.572023,-122.102017
47.669607,-122.319835
47.7448769,-122.1920766
47.487821,-122.191179
47.7072554,-122.3396158
47.7163682,-122.3041592
47.355901,-122.004164
47.583298,-122.027881
47.5921954,-122.0080643
47.62223,-122.040235
47.600348,-122.206011
47.557799,-122.212079
47.4513155,-122.2678259
47.621795,-122.209002
47.466113,-121.997229
47.308535,-122.381116
47.447554,-122.127998
47.597237,-122.018134
47.454071,-122.143622
47.5240226,-122.2041008
47.66534,-122.355114
47.205733,-121.997056
47.619885,-122.116077
47.4519327,-122.3745189
47.699631,-122.30489
47.541262,-122.215986
47.639425,-122.165724
47.744,-122.112796
47.392176,-122.18519
47.7291262,-122.3372581
47.5536808,-122.398392
47.731638,-122.224186
47.697695,-122.3490797
47.7156205,-122.3171331
47.710833,-122.031207
47.341111,-122.219091
47.436163,-122.106385
47.739058,-122.241286
47.403913,-122.322964
47.532355,-122.383032
47.7301287,-122.3291879
47.5452305,-122.2703151
47.675044,-122.371986
47.770443,-122.273201
47.739356,-121.965605
47.302553,-122.066687
47.483594,-121.783096
47.6294763,-122.1161739
47.631422,-122.027271
47.734553,-121.970272
47.441742,-122.194056
47.654686,-122.339798
47.731278,-121.970831
47.674904,-122.393312
47.533113,-122.384036
47.380403,-122.162843
47.635268,-122.228991
47.623388,-122.298028
47.4871497,-122.2041584
47.283911,-122.202104
47.306741,-122.284951
47.449208,-122.273839
47.765835,-121.898764
47.353615,-122.272863
47.610915,-122.3017019
47.666058,-122.056855
47.5998361,-122.3002321
47.641381,-122.329114
47.641993,-122.357844
47.442104,-122.44452
47.593807,-122.154084
47.61793,-122.14089
47.531459,-121.839809
47.490645,-122.330582
47.659181,-121.961799
47.6910682,-122.3501109
47.733898,-122.132096
47.402187,-122.166105
47.68957,-122.373728
47.307116,-122.380783
47.71133,-122.308938
47.5150035,-122.3661987
47.5637428,-122.1531254
47.7449894,-121.9156243
47.5384305,-121.8890639
47.707748,-121.914801
47.5923641,-122.1750244
47.7547465,-122.047783
47.47917,-122.345591
47.672653,-122.373169
47.5941377,-122.0039601
47.504665,-122.169885
47.5481642,-122.384131
47.501998,-122.145862
47.5877973,-122.3049721
47.5457972,-122.3689013
47.530244,-122.362049
47.716787,-122.286855
47.648931,-122.182802
47.62141,-122.0235311
47.366434,-122.100251
47.672392,-122.012993
47.406512,-122.180234
47.593453,-122.2443264
47.686192,-122.391172
47.489165,-122.182054
47.685973,-122.391171
47.383785,-122.026025
47.494117,-122.189922
47.642493,-122.361318
47.758921,-122.276894
47.4868933,-122.3399449
47.6616658,-122.3489917
47.566936,-121.904828
47.7460507,-122.3129701
47.608882,-122.303064
47.2628962,-122.1631277
47.530419,-122.054807
47.511537,-122.157046
47.449032,-122.453121
47.490422,-122.202906
47.724769,-122.358938
47.468137,-122.281944
47.657964,-122.276991
47.3629006,-122.1271197
47.773416,-122.272838
47.5746514,-122.1452021
47.586784,-122.032996
47.575468,-122.2891
47.483634,-122.332128
47.673735,-122.282887
47.317245,-122.326846
47.554179,-122.289858
47.401514,-122.179956
47.533969,-122.292857
47.756563,-122.3609989
47.682308,-122.364977
47.46211,-122.46075
47.291641,-122.184976
47.664062,-122.292979
47.698083,-122.340031
47.573818,-122.313096
47.769093,-122.297129
47.553725,-122.227768
47.5520607,-122.2710448
47.725947,-122.209861
47.712614,-122.231069
47.432311,-122.326925
47.726064,-122.246109
47.512769,-122.189121
47.5857515,-122.3789797
47.7457501,-122.3338927
47.394691,-122.173868
47.768681,-122.222839
47.710139,-122.281223
47.5890274,-122.1649658
47.6335517,-122.1917638
47.35919,-122.315094
47.523683,-122.353165
47.572992,-122.37998
47.6635486,-122.2029303
47.5834338,-121.971992
47.6502026,-121.9644429
47.541166,-122.270262
47.743079,-122.319248
47.573499,-122.162047
47.370228,-122.040728
47.6819072,-122.1989818
47.7676157,-122.3390512
47.7564599,-122.0730885
47.682341,-122.371177
47.718897,-122.281028
47.49467,-122.174244
47.295844,-122.283869
47.683968,-122.386155
47.5355387,-122.3900164
47.776313,-122.20987
47.749472,-122.2007444
47.467616,-122.010073
47.343549,-122.322905
47.6785605,-122.3921261
47.543762,-122.116478
47.5400079,-121.876123
47.685441,-122.210199
47.6371474,-122.3268826
47.483901,-121.7723
47.258151,-122.198379
47.4892668,-122.146912
47.641324,-122.329114
47.6415548,-122.3148378
47.74579,-122.331038
47.679198,-122.115083
47.6858401,-122.2860864
47.496649,-121.778237
47.485275,-122.305091
47.289098,-122.350886
47.4870847,-122.2191913
47.558416,-122.283072
47.483557,-122.203991
47.664515,-122.325804
47.6191506,-122.2991181
47.532161,-121.760586
47.589274,-122.290118
47.6497998,-122.2142319
47.6608035,-122.1328637
47.5362337,-122.2902531
47.5914315,-122.0170437
47.512771,-122.373715
47.5861145,-122.3907382
47.7026877,-122.3570017
47.641819,-122.371859
47.720384,-122.12827
47.495234,-122.169005
47.510818,-122.256731
47.593592,-122.054305
47.731076,-122.036364
47.738892,-122.339137
47.764487,-122.01924
47.3985252,-122.1630005
47.397949,-121.964495
47.475626,-122.090224
47.745969,-122.293703
47.738782,-122.216911
47.554227,-122.159846
47.576385,-122.286914
47.709955,-122.2860413
47.540016,-122.38509
47.6526092,-122.3840516
47.511883,-122.150921
47.459617,-122.06582
47.720294,-122.284384
47.704754,-122.314798
47.7029156,-122.3697809
47.3042819,-122.1587485
47.5481083,-122.3739538
47.5138363,-122.3642008
47.681585,-122.359952
47.6979874,-122.3489326
47.465016,-121.75681
47.307864,-122.39304
47.678157,-122.29989
47.5919448,-122.0818022
47.362101,-122.093953
47.306191,-122.149786
47.6605631,-122.395216
47.729485,-122.372046
47.493186,-122.315699
47.3045635,-122.2219342
47.725607,-122.329204
47.317974,-122.257096
47.5528782,-122.1139469
47.570548,-122.375804
47.72159,-122.28899
47.700244,-122.361662
47.625051,-122.300576
47.594258,-121.981227
47.7468068,-122.3389438
47.648255,-122.080943
47.688058,-122.312959
47.558776,-122.21079
47.491475,-122.063741
47.596757,-122.289964
47.588666,-122.290816
47.308845,-122.212872
47.263654,-122.21218
47.47931,-121.775721
47.6822631,-122.3469553
47.641324,-122.329114
47.5214101,-121.8692651
47.7032966,-122.3450591
47.5492886,-121.9979249
47.491599,-122.153046
47.688374,-122.373884
47.2980462,-122.3510098
47.6299869,-122.2148767
47.696419,-122.071563
47.645768,-122.057911
47.490358,-122.226092
47.6822861,-122.1960558
47.4899676,-122.2196791
47.77508,-122.379739
47.619547,-122.286185
47.636124,-122.3218872
47.551381,-122.27289
47.6042223,-122.1472467
47.6646979,-122.0800399
47.521458,-122.382861
47.263134,-121.9469468
47.5854012,-122.0799095
47.334691,-122.170059
47.668555,-122.305043
47.635346,-122.037117
47.720125,-122.248994
47.426278,-122.198358
47.313751,-122.19215
47.689708,-122.285026
47.644045,-122.385023
47.750467,-122.316983
47.653389,-122.194952
47.376397,-122.179079
47.6619608,-122.3520555
47.637129,-122.392767
47.5894564,-122.310809
47.384587,-122.317582
47.688601,-122.361041
47.298574,-122.376498
47.682572,-122.273998
47.670788,-122.296948
47.26578,-122.217933
47.540296,-122.391134
47.670994,-122.012118
47.707369,-122.245904
47.544467,-122.320752
47.7152714,-122.3625043
47.669717,-122.280912
47.707644,-122.345691
47.5359995,-122.2248946
47.641494,-122.303047
47.605231,-122.063632
47.491742,-122.141079
47.539273,-122.215781
47.671045,-122.402959
47.306436,-122.107921
47.309887,-122.115942
47.494463,-122.161791
47.737405,-122.218995
47.570817,-122.405076
47.545258,-122.362913
47.3571017,-122.3235822
47.657056,-122.277034
47.7291259,-122.3500976
47.440984,-122.341984
47.718483,-122.353836
47.551951,-122.310748
47.548013,-122.120972
47.6335517,-122.1917638
47.348394,-122.053088
47.264568,-122.220765
47.5497891,-121.9969657
47.675626,-122.305175
47.686737,-122.34808
47.693428,-122.162986
47.685411,-122.110985
47.457295,-122.184009
47.663431,-122.361971
47.684356,-122.282808
47.609549,-122.295861
47.420631,-122.184002
47.727353,-122.304999
47.738239,-122.182172
